# Constructed from biom file
#OTU ID	A8812_JewBury1-51926-SortMeRNA-Naive	A8824_JewBury2-71125-SortMeRNA-Naive	A12014_EuroHG1-100k-SortMeRNA-Naive	A12017_EuroHG2-93208-SortMeRNA-Naive	A12826_LBK1-100k-SortMeRNA-Naive	A12829_LBK2-100k-SortMeRNA-Naive	A12873_Chimp-100k-SortMeRNA-Naive	A13204_AfrPP2-100k-SortMeRNA-Naive	A13208_AfrSF2-100k-SortMeRNA-Naive	A13209_AfrSF3-100k-SortMeRNA-Naive	A13210-AfrSF4-100k-SortMeRNA-Naive	A13213_AfrPP1-100k-SortMeRNA-Naive	A13232_IndRev1-100k-SortMeRNA-Naive	A13234_IndRev2-100k-SortMeRNA-Naive	A13344_ET11_EBC-100k-SortMeRNA-Naive	AFR8_EBC-9076-SortMeRNA-Naive	8812Jewbury	8824Jewbury	12014Meso	12017Meso	12826LBK	12829LBK	12873Chimp	13204Sf	13208Sf	13209Sf	13210Sf	13213Sf	IndustrialRevolution1-1.	IndustrialRevolution2	IndustrialRevolution3
"Gemmata"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0
"Pirellula"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
"Planctomyces"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"Verrucomicrobium"	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Treponema"	82.0	0.0	0.0	117.0	190.0	74.0	0.0	59.0	125.0	123.0	72.0	231.0	126.0	141.0	0.0	0.0	1889.0	434.0	0.0	1.0	145.0	469.0	0.0	1161.0	158.0	0.0	0.0	0.0	3805.0	1703.0	1444.0
"Candidatus Tammella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	237.0	165.0	1.0	116.0	242.0	130.0	0.0	210.0	84.0	0.0	0.0	0.0	837.0	0.0	1.0
"Fretibacterium"	994.0	423.0	216.0	2762.0	2088.0	243.0	1780.0	368.0	4537.0	1517.0	3302.0	2755.0	1301.0	662.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pyramidobacter"	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	163.0	0.0	0.0	153.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0
"Actinomyces"	1947.0	4450.0	1971.0	11085.0	5623.0	2793.0	5449.0	3312.0	1764.0	6969.0	5383.0	4692.0	2401.0	3829.0	20.0	0.0	23354.0	7789.0	9.0	15641.0	22360.0	15520.0	83409.0	71192.0	53534.0	43.0	30.0	43.0	31620.0	5022.0	14158.0
"Corynebacterium"	300.0	106.0	0.0	0.0	70.0	310.0	0.0	0.0	0.0	0.0	308.0	102.0	667.0	920.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Mycobacterium"	118.0	176.0	124.0	671.0	479.0	128.0	175.0	314.0	107.0	816.0	257.0	228.0	125.0	132.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Nocardioides"	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Propionibacterium"	661.0	266.0	0.0	0.0	517.0	474.0	164.0	0.0	97.0	112.0	244.0	285.0	649.0	751.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptomyces"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Gloeobacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	8.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acaryochloris"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2954.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"Deinococcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	11.0	1542.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Thermus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Truepera"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"Alicyclobacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0
"Anoxybacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	29.0	0.0	49.0	774.0	69.0	1570.0	269.0	0.0	0.0	549.0	577.0	9.0	17.0	8.0
"Caldibacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Cytobacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	96.0	0.0	0.0	23.0	0.0	0.0	899.0	0.0	1.0	0.0	1.0
"Geobacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Natronobacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
"Peribacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Priestia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Virgibacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0
"Weizmannia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Thermicanus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	684.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Gemella"	147.0	392.0	765.0	671.0	0.0	95.0	0.0	397.0	0.0	0.0	0.0	635.0	83.0	0.0	2.0	0.0	139.0	97.0	0.0	13.0	0.0	38.0	0.0	155.0	0.0	0.0	0.0	1.0	0.0	18.0	7.0
"Ammoniphilus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5136.0	0.0	0.0	0.0	0.0
"Aneurinibacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Brevibacillus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	29478.0	1.0	0.0	0.0	1.0
"Cohnella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	3620.0	827.0	1.0	2.0	0.0	2.0	2.0	30750.0	2.0	0.0	0.0
"Paenibacillus"	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	59.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	61.0	12986.0	9301.0	4015.0	831.0	1781.0	344.0	2.0	11.0	8784.0	65015.0	37.0	28.0	8.0
"Paenisporosarcina"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	7754.0	3.0	0.0	1.0	19.0	0.0	3.0	3.0	9022.0	2.0	1.0	0.0
"Sporosarcina"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1828.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0
"Staphylococcus"	0.0	0.0	0.0	106.0	54.0	0.0	0.0	72.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0
"Planifilum"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	659.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"Shimazuella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	15706.0	1.0	0.0	0.0
"Abiotrophia"	88.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	257.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Granulicatella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	5.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	25.0	7.0
"Enterococcus"	51.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	8.0
"Vagococcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Leuconostoc"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus"	3961.0	10013.0	18688.0	8003.0	4520.0	6627.0	0.0	10455.0	1089.0	0.0	1124.0	6259.0	5613.0	4921.0	34.0	0.0	23087.0	16168.0	989.0	24100.0	8461.0	28147.0	12.0	52001.0	7564.0	8.0	13.0	1871.0	1246.0	32839.0	34322.0
"Christensenella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Clostridium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0	0.0	196.0	1088.0	2.0	762.0	61.0	14.0	0.0	0.0	0.0	376.0	6.0	0.0
"Oxobacter"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acetobacterium"	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Eubacterium"	47.0	65.0	0.0	0.0	94.0	0.0	0.0	0.0	191.0	0.0	0.0	139.0	92.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pseudoramibacter"	0.0	0.0	0.0	0.0	0.0	0.0	660.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Fusibacter"	0.0	0.0	0.0	105.0	0.0	0.0	0.0	122.0	208.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	603.0	8.0	0.0	103.0	702.0	167.0	0.0	2215.0	157.0	2.0	0.0	0.0	2.0	1.0	3.0
"Anaerovorax"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	45.0	0.0	10.0	46.0	24.0	22.0	137.0	68.0	0.0	0.0	1.0	269.0	226.0	234.0
"Mogibacterium"	0.0	72.0	595.0	973.0	0.0	0.0	188.0	155.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	153.0	473.0	1.0	113.0	103.0	119.0	24445.0	714.0	0.0	5.0	3.0	3.0	1633.0	45.0	811.0
"Butyrivibrio"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	855.0	370.0	0.0	0.0	151.0	607.0	2.0	3633.0	233.0	1.0	1.0	1.0	59.0	560.0	672.0
"Catonella"	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	134.0	62.0	0.0	0.0	0.0	195.0	68.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	94.0	243.0	94.0
"Johnsonella"	226.0	275.0	1584.0	472.0	518.0	680.0	0.0	237.0	613.0	98.0	344.0	822.0	503.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Lachnoanaerobaculum"	159.0	87.0	0.0	0.0	116.0	207.0	0.0	132.0	0.0	0.0	68.0	263.0	280.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Moryella"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	530.0	96.0	0.0	1195.0	117.0	28.0	0.0	1207.0	647.0	0.0	0.0	0.0	726.0	114.0	101.0
"Oribacterium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	2.0	22.0
"Roseburia"	0.0	0.0	0.0	0.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Fastidiosipila"	0.0	0.0	336.0	297.0	0.0	0.0	140.0	62.0	132.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Oscillospira"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	14.0	1.0	5005.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Desulfosporosinus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1032.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Peptococcus"	0.0	0.0	1150.0	349.0	55.0	60.0	0.0	198.0	122.0	0.0	0.0	470.0	0.0	0.0	0.0	0.0	1127.0	391.0	0.0	1133.0	69.0	1900.0	1.0	12720.0	851.0	1.0	0.0	0.0	201.0	373.0	123.0
"Filifactor"	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	97.0	16.0	0.0	0.0	0.0	2.0	3.0	56.0	0.0	0.0	0.0	0.0	216.0	115.0	105.0
"Peptoclostridium"	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Peptostreptococcus"	0.0	0.0	568.0	236.0	0.0	0.0	0.0	89.0	70.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	338.0	398.0	1.0	2141.0	0.0	294.0	2.0	1949.0	555.0	0.0	1.0	0.0	206.0	351.0	396.0
"Symbiobacterium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Pelospora"	0.0	0.0	0.0	158.0	74.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Syntrophomonas"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.0	97.0	0.0	73.0	1482.0	299.0	1.0	445.0	40.0	2.0	0.0	1.0	19103.0	86.0	154.0
"Bulleidia"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	0.0	0.0	105.0	0.0	992.0	93.0	0.0	0.0	0.0	0.0	14.0	5.0	53.0
"Selenomonas"	0.0	0.0	0.0	0.0	81.0	0.0	0.0	75.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Acholeplasma"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
"Mycoplasma"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0
"Methanobrevibacter"	0.0	184.0	0.0	0.0	518.0	181.0	0.0	188.0	61.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	12927.0	37781.0	4.0	11598.0	132066.0	88670.0	21.0	7496.0	5785.0	16.0	14.0	1017.0	8855.0	352.0	24191.0
